tag,avg_rating,rating_count
scottish independence,3.9642857142857144,14
automatic weapon,3.9642857142857144,14
social conflicts,3.9642857142857144,14
engineering,3.9642857142857144,70
iwo jima,3.9642857142857144,14
great animation,3.963768115942029,69
atmospheric horror,3.9635416666666665,96
paul verhoeven,3.9634146341463414,82
near future,3.9630541871921183,203
potatoes,3.962962962962963,27
based on a true story,3.962298682284041,4098
jazz music,3.9622641509433962,53
working class,3.961904761904762,210
feminisim,3.9615384615384617,39
marital problem,3.9615384615384617,13
expose,3.9615384615384617,13
savant,3.9615384615384617,26
winnie the pooh,3.9615384615384617,13
fantasy action,3.9615384615384617,26
cloris leachman,3.9615384615384617,13
graham chapman,3.9615384615384617,13
sketch,3.9615384615384617,13
mkv,3.9615384615384617,13
jimmy stewart,3.9615384615384617,13
country,3.9615384615384617,26
ai uprising,3.9615384615384617,13
new zealand,3.9613095238095237,336
idealistic,3.9609375,64
schizophrenic,3.960526315789474,38
jim jarmusch,3.9602649006622515,151
underage sex,3.96,25
verbose,3.96,25
cold war,3.9598591549295774,710
philip seymour hoffman,3.9596774193548385,496
spy gadgets,3.9594594594594597,37
lin-manuel miranda,3.9594594594594597,37
oscar nominee: director,3.958904109589041,73
criticker top pick,3.9583333333333335,12
blade runner,3.9583333333333335,24
gentle,3.9583333333333335,72
visually interesting,3.9583333333333335,12
history epic,3.9583333333333335,12
confession of crime,3.9583333333333335,12
jason reitman,3.9583333333333335,36
hearing impaired,3.9583333333333335,12
plastic,3.9583333333333335,12
female protag,3.957547169811321,106
nonlinear timeline,3.957547169811321,318
psychoanalysis,3.9574468085106385,94
consumerism,3.9573863636363638,176
anthropomorphic animal,3.9565217391304346,23
mark hamill,3.9565217391304346,138
cosmic,3.9565217391304346,23
meta,3.956403269754768,367
robert mitchum,3.9558823529411766,34
realistic fighting,3.9558823529411766,34
winona ryder,3.9558823529411766,272
strong performance,3.9558823529411766,34
soviet classics,3.9558823529411766,34
strange,3.955613577023499,383
art history,3.9545454545454546,11
time travel paradox,3.9545454545454546,55
running scene,3.9545454545454546,11
purpose,3.9545454545454546,22
life in general,3.9545454545454546,11
believable characters,3.9545454545454546,11
drama and commedy,3.9545454545454546,11
hare krishna,3.9545454545454546,11
marinavista,3.9545454545454546,11
woman power,3.9545454545454546,11
kaitlyn dever,3.9545454545454546,11
funny robot,3.9545454545454546,22
rebellious,3.9545454545454546,11
anxiety-inducing,3.9545454545454546,11
human vs alien,3.9545454545454546,11
lasse hallström,3.9545454545454546,11
anti consumerism,3.9545454545454546,11
ozarks,3.9545454545454546,11
jacki weaver,3.9545454545454546,11
j.m. barrie,3.9545454545454546,11
walter huston,3.9545454545454546,11
survival story,3.9545454545454546,11
s.e.t.i.,3.9545454545454546,22
the wachowskis,3.9545454545454546,11
axel foley,3.9545454545454546,11
cliffhanger,3.9541284403669725,109
roman empire,3.953846153846154,130
funny dialogues,3.9537037037037037,54
mythology,3.9536723163841807,885
arthouse,3.953488372093023,43
tom wilkinson,3.953488372093023,43
different,3.953333333333333,75
gender roles,3.953333333333333,75
nymphomania,3.953125,32
new french extremity,3.9523809523809526,21
overdose,3.9523809523809526,21
tobacco,3.9523809523809526,21
decadent,3.9523809523809526,21
existential angst,3.9523809523809526,21
toplist15,3.9523809523809526,21
spies,3.9522222222222223,450
shocking,3.952054794520548,146
dystopic future,3.9520325203252034,615
italian mafia,3.951923076923077,52
florence pugh,3.9516129032258065,62
mistery,3.9516129032258065,31
bechdel test: pass,3.9516129032258065,31
john ford,3.9516129032258065,31
mountains,3.951219512195122,82
con artists,3.951219512195122,328
linda hamilton,3.950980392156863,51
2017,3.95,10
colonization,3.95,10
film editing,3.95,10
hand-to-hand combat,3.95,10
bearable disney,3.95,10
future cult classic,3.95,10
laurie metcalf,3.95,10
wedding ring,3.95,20
lana wachowski,3.95,10
scary as hell,3.95,20
golden globe,3.95,10
loss of strength,3.95,10
deutsch,3.95,10
fence,3.95,10
pool hall,3.95,10
genre soup,3.95,10
fixer,3.95,10
pete davidson,3.95,10
soul searching,3.95,30
jacques tati,3.95,10
miners strike,3.95,10
good casting,3.95,20
sociopathy,3.95,30
aidan quinn,3.95,10
weird al,3.95,10
friendship,3.9497379704621247,4198
50s,3.9491525423728815,118
afi 100,3.9488372093023254,215
jesse eisenberg,3.9488372093023254,215
travel,3.948529411764706,340
sci-fi horror,3.948051948051948,77
rutger hauer,3.948051948051948,77
elves,3.948,125
james coburn,3.9473684210526314,19
seals,3.9473684210526314,19
hercule poirot,3.9473684210526314,19
banksy,3.9464285714285716,28
dialogues,3.9454545454545453,55
crazy,3.945273631840796,201
spying,3.9451754385964914,228
screwball comedy,3.9451476793248945,237
seen 2021 with family,3.9444444444444446,45
louis c.k.,3.9444444444444446,54
environmental law,3.9444444444444446,18
maureen o'hara,3.9444444444444446,18
struggle,3.9444444444444446,36
dramatic irony,3.9444444444444446,18
autobiography,3.9444444444444446,18
scams,3.9444444444444446,36
4,3.9444444444444446,27
sci fi,3.9442379182156135,269
writers,3.944223107569721,251
kate winslet,3.9441176470588237,340
self-aware,3.943877551020408,196
david o. russell,3.943396226415094,53
dvd-ram,3.9433497536945814,203
absent fathers,3.9423076923076925,26
actually good despite tom cruise,3.9423076923076925,26
celtic music,3.9423076923076925,26
lighting,3.9423076923076925,26
body swap,3.941860465116279,86
roman polanski,3.9418103448275863,232
heaven and hell,3.9411764705882355,85
quite romantic,3.9411764705882355,17
warrior woman,3.9411764705882355,17
outlaws,3.9411764705882355,17
jack lemmon,3.9411764705882355,85
rage and hate,3.9411764705882355,17
good cinematography,3.941048034934498,229
tim burton,3.9405594405594404,858
ethan hawke,3.940520446096654,269
alone,3.9404761904761907,42
spherical blow-up,3.9402985074626864,67
commitment,3.94,25
misfits,3.94,100
growing up,3.9399038461538463,208
hackers,3.939516129032258,496
space ship,3.9393939393939394,33
family dynamics,3.939252336448598,107
robert duvall,3.938888888888889,90
technology,3.9388429752066116,1210
heavy,3.938775510204082,49
legal drama,3.938775510204082,49
love story,3.938630999213218,1271
virtual reality,3.9385052034058656,1057
business,3.937937062937063,572
cynical,3.937883435582822,652
karl urban,3.9375,48
olivia thirlby,3.9375,24
foster home,3.9375,24
90s nostalgia,3.9375,16
cute!,3.9375,48
awful truth,3.9375,16
potential oscar nom,3.9375,32
improvisation,3.9375,96
roger avary,3.9375,16
repressed sexuality,3.9375,32
failed marriage,3.9375,16
atom egoyan,3.9375,16
unique look,3.9375,16
mary mcdonnell,3.9375,16
marisa tomei,3.9367088607594938,79
dystopia,3.936336559940432,6715
family bonds,3.936123348017621,227
man vs. nature,3.936,125
moral,3.9358974358974357,39
anthony perkins,3.9358974358974357,39
alan arkin,3.9358974358974357,39
chris tucker,3.9357798165137616,109
positive message,3.935483870967742,31
space western,3.935344827586207,116
japanese culture,3.935,100
secret agents,3.9347826086956523,23
sunny,3.9347826086956523,23
transgendered,3.9347826086956523,23
neo-nazis,3.9345238095238093,84
drama,3.9344558027660854,4989
clv,3.934131736526946,501
dynamic cgi action,3.9338842975206614,121
social criticism,3.933862433862434,378
violent father,3.933333333333333,15
hallmark channel production,3.933333333333333,15
persian,3.933333333333333,15
realistic space,3.933333333333333,15
hard science fiction,3.933333333333333,45
rosalind russell,3.933333333333333,15
actor talks to audience,3.933333333333333,15
rooney mara,3.933333333333333,60
alejandro amenábar,3.933333333333333,15
hot ladies,3.933333333333333,30
timothy spall,3.933333333333333,15
corporal punishment,3.933333333333333,15
tragedy,3.9329563812600967,619
18th century,3.932806324110672,253
anjelica huston,3.9326923076923075,52
violence in america,3.9324324324324325,37
clearplay,3.9323308270676693,133
super-35 blow-up,3.9318181818181817,22
artful action sequences,3.9318181818181817,22
music culture,3.9318181818181817,22
love affair,3.9318181818181817,66
good cast,3.9318181818181817,22
academy award nominee,3.9318181818181817,66
zach galifinakis,3.9318181818181817,22
eighties,3.9318181818181817,44
alone in the world,3.9314285714285715,175
cameron crowe,3.9305555555555554,36
james caan,3.9305555555555554,36
no happy ending,3.9304347826086956,115
2016,3.9298245614035086,57
going postal,3.9298245614035086,57
clint mansell,3.9285714285714284,28
ghibli,3.9285714285714284,21
ghost in the shell,3.9285714285714284,28
animated classic,3.9285714285714284,14
introspection,3.9285714285714284,21
daniel kaluuya,3.9285714285714284,14
male bonding,3.9285714285714284,42
disorienting,3.9285714285714284,21
detectives,3.9285714285714284,14
family traditions,3.9285714285714284,14
jean-paul belmondo,3.9285714285714284,14
richard ayoade,3.9285714285714284,21
men,3.9285714285714284,14
lea thompson,3.9285714285714284,35
leslie neilsen,3.9285714285714284,14
judge reinhold,3.9285714285714284,14
alex garland,3.9285714285714284,28
feelgood,3.9285714285714284,21
mma,3.9285714285714284,42
lyrical,3.928240740740741,216
rupert grint,3.927536231884058,69
steve mcqueen,3.9272727272727272,110
open ending,3.9268774703557314,253
cary grant,3.926701570680628,191
danish,3.9266666666666667,75
seafaring,3.926470588235294,102
sigourney weaver,3.926388888888889,360
asian,3.9260869565217393,115
creation,3.925925925925926,27
afi 100 (movie quotes),3.925925925925926,108
minimum talking,3.925925925925926,27
based on real events,3.925675675675676,74
anakin skywalker,3.925,20
prosthetics,3.925,20
charles bronson,3.925,60
older man younger woman,3.925,20
rule-making,3.925,20
comedy,3.924943988050784,10712
emma stone,3.9245901639344263,610
great premise,3.9245283018867925,53
erotic,3.924410540915395,721
plausible,3.9242424242424243,33
need to feel good,3.9242424242424243,33
nasa,3.9234375,320
gluttony,3.923076923076923,13
psycologic experiment,3.923076923076923,13
trilogy,3.923076923076923,143
high-altitude parachute jump,3.923076923076923,13
star wars universe,3.923076923076923,26
historical figure,3.923076923076923,39
seoul,3.923076923076923,26
dilemma,3.923076923076923,13
technology gone amok,3.923076923076923,13
paternity,3.923076923076923,13
world events,3.923076923076923,13
john cleese,3.922818791946309,149
mads mikkelsen,3.922566371681416,226
crime,3.921996253679422,3737
wildlife,3.921875,32
twist,3.9215686274509802,816
oppression,3.9213483146067416,89
adrenaline rush,3.9210526315789473,19
homer,3.9210526315789473,19
ageism,3.9210526315789473,19
visual stuning,3.9210526315789473,19
eugene hutz,3.9210526315789473,19
20s,3.9210526315789473,19
full female nudity,3.9210526315789473,19
anamorphic blow-up,3.920353982300885,113
journey,3.9201183431952664,169
breaks the fourth wall,3.92,25
real time,3.92,25
one place,3.92,25
johannesburg,3.92,25
gilliam,3.92,25
middle east,3.919881305637982,337
robert downey jr,3.9195402298850577,87
social alienation,3.9193548387096775,31
slow burn,3.9192139737991267,229
oscar isaac,3.919191919191919,99
makeover,3.918918918918919,37
law,3.9188034188034186,117
updated classics,3.918181818181818,55
rob reiner,3.918181818181818,55
scope,3.9178082191780823,73
journalism,3.9172749391727493,822
r2-d2,3.9166666666666665,12
welfare state,3.9166666666666665,12
latin music,3.9166666666666665,30
mercy,3.9166666666666665,12
may-december romance,3.9166666666666665,54
missing wife,3.9166666666666665,12
feature film directorial debut,3.9166666666666665,12
dick van dyke,3.9166666666666665,36
strong cast,3.9166666666666665,18
mother and daughter,3.9166666666666665,12
action thriller,3.9166666666666665,12
male hero male villain,3.9166666666666665,12
isabella rossellini,3.9166666666666665,24
oscar nominee: music - original score,3.9166666666666665,36
child lead,3.9166666666666665,12
transition,3.9166666666666665,12
nba,3.9166666666666665,12
tony jaa,3.9166666666666665,18
rock opera,3.9166666666666665,42
racist cops,3.9166666666666665,24
roller derby,3.9166666666666665,12
henry selick,3.9166666666666665,12
bloody funny,3.9166666666666665,12
marion cotillard,3.9166666666666665,138
cinema verité,3.9166666666666665,12
spiritual warfare,3.9166666666666665,24
equal rights,3.9166666666666665,12
drug traffic,3.9166666666666665,12
casey affleck,3.9160305343511452,131
roald dahl,3.9158878504672896,107
mark ruffalo,3.915360501567398,319
magic,3.9151599443671765,2876
shape shifter,3.9148936170212765,94
retro,3.9146341463414633,164
democracy,3.9146341463414633,41
fairy tale,3.9145593869731803,1305
being a kid again,3.914285714285714,35
ronin,3.913793103448276,29
rationality,3.913793103448276,29
sword fighting,3.913793103448276,116
extremely violent,3.913793103448276,58
alienation,3.9136363636363636,110
queer,3.9135906040268456,596
lack of morals,3.9134615384615383,52
heroin,3.9133663366336635,202
whodunnit,3.91324200913242,219
bingo,3.9130434782608696,23
unconventional romance,3.9130434782608696,69
death and dying,3.9130434782608696,23
british history,3.9130434782608696,23
mentor,3.9128440366972477,327
cathartic,3.912280701754386,57
humanist sci-fi,3.911764705882353,17
murder mystery game,3.911764705882353,17
imax dmr,3.911764705882353,17
eastern philosophy,3.911764705882353,17
sf,3.911764705882353,34
card games,3.911764705882353,17
analeigh tipton,3.911764705882353,17
idi amin,3.911764705882353,17
visual effects,3.9114906832298137,322
folklore,3.9114583333333335,192
guardians of the galaxy,3.911290322580645,62
capitalism,3.911290322580645,372
keira knightley,3.9108108108108106,555
solidarity,3.9107142857142856,56
political commentary,3.9104046242774566,173
emma thompson,3.91025641025641,195
nonlinear narrative,3.91,50
ray liotta,3.91,100
byron howard,3.909090909090909,11
e. m. forster,3.909090909090909,11
selflessness,3.909090909090909,11
part of a trilogy,3.909090909090909,11
hand-drawn,3.909090909090909,11
goth punk,3.909090909090909,11
golden globe winner,3.909090909090909,11
action right from the start to the very end,3.909090909090909,11
seal,3.909090909090909,33
saturn award (best supporting actor),3.909090909090909,11
interesting monsters,3.909090909090909,11
alan menken,3.909090909090909,11
fox,3.909090909090909,22
nuclear power,3.909090909090909,11
vincent van gogh,3.909090909090909,22
border guard,3.909090909090909,11
minority issues,3.909090909090909,11
mako mori test:pass,3.909090909090909,11
rice,3.909090909090909,11
tormenting,3.909090909090909,11
giant space bugs,3.909090909090909,11
in netflix queue,3.9086021505376345,93
robert zemeckis,3.908333333333333,120
judy garland,3.9078947368421053,38
saturn award (best special effects),3.9078947368421053,38
brazil,3.9077868852459017,244
good vs evil,3.9077181208053693,298
us history,3.907608695652174,92
descent into madness,3.9074074074074074,27
flawed characters,3.9074074074074074,54
lightsabers,3.9069767441860463,43
